spot_stat_label,area,medianQ,Qbin,intensity_sum,intensity_max,intensity_mean,on_arc
37,4,6.442011651734916,451,17141.904,4538.436,4285.476,0
38,14,6.517701528725656,456,61819.777,4650.197,4415.698,1
39,13,6.357657763344693,444,58008.18,4867.242,4462.1675,0
40,4,6.41673760353693,449,17703.393,4658.6787,4425.848,1
41,19,6.439708257219749,451,84091.87,4617.1904,4425.8877,0
42,61,6.543668744208384,459,291006.0,9247.033,4770.5903,1
43,999,6.260787404805338,437,4827353.5,5898.2505,4832.1855,0
44,4,6.3174769566959466,441,18425.262,4848.7236,4606.3154,0
45,5,6.385852952753659,447,22051.176,4649.59,4410.2354,0
46,30,6.144517994669499,428,144156.52,5295.7095,4805.2173,0
47,15,6.302071734431006,440,70743.305,5098.945,4716.22,0
48,46,6.011028306962462,418,219932.47,5355.9365,4781.1406,1
49,30,6.551882850895952,459,160889.7,9516.764,5362.99,1
50,18,6.372392641899763,445,79524.49,4686.5435,4418.0273,1
51,6,6.46850182700036,453,26456.484,4670.808,4409.414,0
52,8,6.37172135178224,445,35326.547,4699.404,4415.8184,0
53,7,6.406344990733647,448,29756.326,4598.4863,4250.904,1
54,6,6.354791693124786,444,26101.918,4623.938,4350.32,0
55,6,6.23546129980795,435,30120.014,5270.2363,5020.0024,0
56,15,6.350793540530597,444,68140.914,4854.6724,4542.7275,1
57,16,6.049779194244376,421,78671.945,5119.1304,4916.9966,1
58,20,6.310299351149787,441,95029.94,5152.9526,4751.497,1
59,6,6.451278423567633,451,26230.545,4640.601,4371.7573,1
60,10,5.925788189150132,411,50862.15,5360.142,5086.215,0
61,9,6.20421656262456,433,48773.883,5875.9463,5419.3203,1
62,6,6.341330137041162,443,27380.645,4748.8613,4563.441,1
63,4,6.299464762569818,440,19051.473,4915.7754,4762.868,0
64,9,6.301142214990273,440,42961.445,5121.1196,4773.494,1
65,9,6.154284275108428,429,43247.03,5077.538,4805.2256,1
66,4,6.133442851198598,427,18703.488,4883.8447,4675.872,0
67,72,5.826358846206356,404,374588.94,5767.18,5202.624,0
68,122,5.866867092104213,407,625380.25,5770.5005,5126.0674,0
69,8,6.311506070247031,441,37502.26,4984.293,4687.7827,0
70,9,6.092109921847256,424,42031.16,5035.1104,4670.129,0
71,4,6.258621502139219,437,19970.963,5201.766,4992.7407,0
72,17,6.198374322106593,432,85941.77,5756.6226,5055.3984,1
73,6,6.2351114500115505,435,29952.98,5226.2163,4992.1636,1
74,4,6.264627386210097,437,20171.973,5159.349,5042.993,1
75,12,6.165958690335831,430,57122.29,5070.278,4760.191,0
76,4,6.029601501957506,419,18800.676,4905.3315,4700.169,0
77,5,6.053436186411697,421,24107.84,4904.388,4821.568,0
78,5,6.062326881242918,422,24300.932,4976.978,4860.1865,1
79,4,6.366540252504704,445,17444.367,4604.4614,4361.092,1
80,4,6.137261136676425,427,22550.7,6185.307,5637.675,1
81,1454,5.466622086919581,376,10338065.0,28846.945,7110.086,1
82,61,5.858630247497042,406,510059.62,45749.656,8361.633,1
83,4,5.654249300008516,391,23402.023,5942.946,5850.506,1
84,4,5.415350262735638,372,23963.912,6212.836,5990.978,1
85,93,5.337973524632733,367,577623.0,6712.484,6211.0,1
86,7,5.331342924682273,366,43967.227,6509.232,6281.032,1
87,4,5.314902109514954,365,24057.172,6345.1978,6014.293,1
88,12,6.210811497681075,433,65815.7,5723.388,5484.642,1
89,4,5.909891379095898,410,19536.488,5167.0527,4884.122,1
90,1593,5.468646440104059,377,12239171.0,108648.836,7683.095,0
91,29,5.156699587164285,353,284255.72,10537.3545,9801.921,0
92,4,5.157084541758568,353,41011.008,11097.287,10252.752,0
93,26,5.13972885694869,352,351124.53,18397.104,13504.79,1
94,12,5.140713729115656,352,165508.69,15874.082,13792.391,1
95,32,6.205445065630708,433,387697.4,48413.727,12115.544,1
96,5,5.26536386004034,361,29539.846,6139.486,5907.969,1
97,6,5.582752137623778,385,34293.848,5974.5264,5715.641,1
98,5,5.144593883584616,352,73776.56,17153.523,14755.3125,1
99,5,5.569106424909893,384,28913.955,5864.9473,5782.791,0
100,4,5.141342428043814,352,59385.145,15879.065,14846.286,1
101,4,5.1384180866567455,351,46712.45,15540.634,11678.112,1
102,531,4.749143487266486,322,3538817.0,101842.55,6664.439,0
103,5,5.376205501653191,370,43222.99,8911.688,8644.598,1
104,4,5.3487944454920235,367,25632.242,6468.2046,6408.0605,1
105,53,5.335475333129412,366,331056.12,6760.7686,6246.342,0
106,537,4.677536633486409,316,5827707.0,402429.62,10852.341,0
107,7,5.841528931554872,405,35246.76,5387.2036,5035.2515,1
108,23,5.333071919155686,366,143873.1,6665.672,6255.352,1
109,21,4.95127932195493,337,120633.71,6301.5283,5744.4624,0
110,4,5.341363976807798,367,25709.186,6522.1035,6427.2964,0
111,5,5.331072458723435,366,31457.307,6576.1294,6291.4614,1
112,4,5.152140917116823,352,50603.99,15269.876,12650.997,1
113,11,5.333449081533565,366,69463.86,6515.5767,6314.8965,1
114,29,5.149735619334961,352,403608.44,16661.822,13917.532,1
115,7,4.875149221007709,331,41945.94,6246.475,5992.2773,1
116,2557,4.683079558140018,317,20442004.0,492912.88,7994.5264,0
117,9,4.988483629039714,340,62343.914,10030.371,6927.1016,1
118,4,4.919384084253066,334,22240.498,5925.628,5560.1245,1
119,6,4.846749784721699,329,35814.094,6350.3345,5969.0156,1
120,4,5.151313668247669,352,52781.117,15888.5625,13195.279,1
121,6,5.735288281085617,397,30703.29,5359.022,5117.215,1
122,27,5.4836696228393915,378,324332.4,37780.457,12012.312,1
123,7,4.7966570875745935,325,38695.438,5898.4434,5527.9194,1
124,8,4.836666505408772,328,48323.312,6304.318,6040.414,1
125,6,4.81005198445307,326,33948.008,5867.571,5658.0015,1
126,14095,4.375935861713996,293,210846460.0,5994847.5,14958.954,1
127,4,5.155334745188239,353,45824.61,14099.082,11456.152,1
128,5,5.479000808753852,377,38592.395,9317.732,7718.479,1
129,6,4.831563232975059,328,35879.008,6168.1094,5979.8345,1
130,10,4.822664960655116,327,57506.594,6111.558,5750.659,0
131,6,4.8419284131846325,329,36383.67,6282.858,6063.9453,1
132,5,4.880222889217485,332,30202.602,6349.809,6040.5205,1
133,4,5.727853112185086,396,21711.748,5756.857,5427.937,1
134,4,4.735608162628866,320,22195.893,5738.016,5548.973,0
135,6,4.814846504236977,327,35040.812,6041.9116,5840.1353,0
136,4,6.206072696625194,433,21560.682,5701.6445,5390.1704,1
137,21,5.479788704498092,377,191797.48,18183.527,9133.214,1
138,5,4.847879327468278,329,29835.258,6170.2104,5967.052,0
139,16,5.477444860350286,377,135731.98,21601.377,8483.249,1
140,152,6.212790013053853,433,801565.1,5904.9243,5273.4546,1
141,168,5.613160882252149,388,953368.56,6107.785,5674.813,0
142,4,6.330672281526853,442,18708.344,4936.2515,4677.086,1
143,11,6.257499155823033,437,54818.043,5142.0957,4983.4585,1
144,12,5.474520253688407,377,93658.17,11296.993,7804.8477,1
145,5,5.6146530062432936,388,29089.434,5898.814,5817.8867,1
146,7,5.4742287598020605,377,57909.105,12927.074,8272.7295,1
147,5,5.586195394671859,386,28377.23,6041.747,5675.4463,0
148,57,5.481118400434785,378,930236.44,80353.79,16319.9375,1
149,37,6.249615902550867,436,181507.12,5317.4277,4905.598,1
150,4,5.536274553203115,382,23564.467,6162.515,5891.1167,1
151,8,6.167436061913865,430,38894.242,5054.767,4861.7803,0
152,8,6.269176907470482,437,39079.52,4988.4277,4884.94,0
153,5,4.535290995611615,305,32494.266,6618.088,6498.853,0
154,538,5.559064308424304,383,3163184.2,6724.7534,5879.5244,0
155,44,5.4836056189633045,378,470288.0,29174.57,10688.363,1
156,7,4.578140161347613,309,42979.21,6453.0195,6139.887,1
157,9,4.5245313884864435,305,59306.902,6816.7534,6589.656,0
158,5,5.481878508976779,378,33720.02,6873.4336,6744.004,1
159,13,5.484370190128311,378,85629.85,7233.366,6586.9116,1
160,6,4.638822958016849,313,39527.19,8260.991,6587.865,1
161,7,4.6302072904976646,313,40137.977,5941.2607,5733.9966,0
162,5,4.4707813375747945,301,38122.93,7831.2666,7624.586,1
163,5,4.609995063434143,311,30010.475,6226.65,6002.0947,0
164,4,5.4909111781275755,378,28194.074,7653.1753,7048.5186,1
165,7,4.578954893716251,309,43757.6,6476.0015,6251.086,0
166,5,4.385128727818724,294,52537.03,11836.234,10507.406,1
167,6,4.384347834753147,294,68531.055,13336.738,11421.843,1
168,5,5.146374483215532,352,72275.69,17819.99,14455.138,1
169,15,4.248384424772772,284,107145.24,7630.7383,7143.016,0
170,4,5.1498262075379575,352,56531.957,17898.213,14132.989,1
171,4,5.149922012912613,352,57707.203,18380.256,14426.801,1
172,5,5.146568576736982,352,71463.77,17444.645,14292.755,1
173,5,5.147034202405128,352,71413.53,17016.137,14282.706,1
174,16,4.3900923347167105,294,186279.69,13846.114,11642.48,1
175,32,4.3106779539363185,288,267518.75,8824.753,8359.961,1
176,5177,3.587258815144426,233,269895700.0,6108352.5,52133.613,1
177,12,5.149753238601297,352,187601.12,19374.02,15633.427,1
178,8,4.438527029087783,298,58851.76,7602.5645,7356.47,0
179,7,5.146898188116584,352,105935.59,17639.652,15133.656,1
180,5816,4.1691841790305215,278,196191740.0,6083825.0,33733.105,1
181,8,5.700294397518844,394,41244.855,5480.7837,5155.607,0
182,7,5.153182615969127,353,85709.8,14739.271,12244.257,1
183,1480,5.534431744256253,382,12310205.0,228377.83,8317.706,0
184,16,5.603165594543123,387,91925.06,6174.68,5745.3164,0
185,3234,5.0874985974515905,348,40339108.0,987426.6,12473.441,1
186,6,5.698589943466733,394,32131.557,5530.846,5355.2593,0
187,4,4.979334790216424,339,23247.84,6125.033,5811.96,1
188,31,3.1806429353121524,202,234823.88,9578.694,7574.964,0
189,4,5.60478249896515,387,23139.54,5981.8853,5784.885,1
190,164,3.571132792566509,232,2773497.8,293500.5,16911.572,1
191,4,3.101513948436363,196,47393.457,12676.807,11848.364,1
192,8,3.1513728129300365,200,95770.94,20178.004,11971.367,1
193,29,3.019177649204738,190,210724.52,8828.695,7266.363,1
194,6,3.1603156089449165,201,55848.277,14472.918,9308.046,1
195,5,2.9094270102540447,181,62745.31,12723.442,12549.062,1
196,4,5.485839542298389,378,26024.508,6755.5693,6506.127,1
197,268,2.9399316048240527,184,4380586.0,312360.2,16345.47,1
198,4077,3.685750480457299,241,62159520.0,387229.38,15246.387,0
199,602,5.550336208108465,383,3556957.0,6820.6665,5908.5664,0
200,13,2.8216008602923797,175,86581.05,6866.5347,6660.0806,0
201,18,2.7969197485833996,173,119689.25,7154.9565,6649.403,0
202,6,3.061309808505062,193,41325.824,7207.7915,6887.637,1
203,17,2.8469615759224354,177,115059.125,7119.417,6768.1836,0
204,5,5.6389630188166615,390,28284.654,5825.4634,5656.9307,1
205,4,3.034764907181743,191,26880.676,6785.8228,6720.169,0
206,4,3.1026634787233043,196,47052.543,13338.212,11763.136,1
207,4,5.059613964313938,345,23568.8,6022.4014,5892.2,1
208,17,2.9747324924753764,186,120800.6,7675.7837,7105.918,0
209,13,5.611812114288982,388,73716.38,5975.9077,5670.491,1
210,28,2.5843845148464357,157,262884.88,10688.156,9388.745,0
211,43,2.8328414680064937,176,287776.44,7654.215,6692.475,0
212,6,5.632916604236358,389,33742.145,5958.598,5623.691,1
213,13,3.578508863209525,232,273685.06,42455.36,21052.697,1
214,18,2.503241824234957,150,167767.81,10751.539,9320.434,1
215,4,5.5923940496520785,386,22864.27,5905.9927,5716.0674,1
216,6245,2.080822490811292,118,437822620.0,6014053.0,70107.7,1
217,4,4.391567891171919,294,43923.926,13154.071,10980.981,1
218,7,2.5853422488097046,157,64506.13,9887.478,9215.161,0
219,28,3.1041951481581784,196,364931.88,16718.553,13033.281,1
220,6,3.1471494198368237,199,57271.074,12183.223,9545.179,1
221,4,3.6883601934423096,241,44172.133,11253.723,11043.033,1
222,32,5.484087879427028,378,306340.06,21761.447,9573.127,1
223,6964,2.0227543974033155,114,491150180.0,6123572.0,70527.02,1
224,4,1.7902126998583512,96,60017.97,17328.584,15004.492,1
225,487,3.6052225092398813,235,34356704.0,4754224.0,70547.65,1
226,4,1.7683140106562076,94,46871.17,12028.217,11717.793,1
227,48,5.490689153669251,378,419449.78,18432.883,8738.537,1
228,21,1.6179597333435767,83,255584.27,12692.809,12170.68,1
229,4582,3.68077520876202,240,143245360.0,6128458.5,31262.627,0
230,16,6.20727443550226,433,86953.3,5673.99,5434.581,1
231,5,3.1107359053008294,197,65131.03,16419.076,13026.206,1
232,96,1.3864527766820762,65,1226815.6,13914.234,12779.329,1
233,4604,4.166987518541331,277,40617716.0,30288.066,8822.267,1
234,8,5.492882369019927,378,55923.395,7821.9507,6990.4243,1
235,4,3.0982280655642875,196,44530.688,11962.395,11132.672,1
236,6,1.7239941671658765,91,68817.36,11788.631,11469.56,1
237,5,1.7995091148284312,97,67917.27,14702.04,13583.455,1
238,4,3.393608386385548,218,32389.459,8270.452,8097.3647,1
239,5,2.2240396568386833,129,82499.93,26863.262,16499.986,1
240,12,1.0297005772060703,38,162132.36,29307.191,13511.03,1
241,342,0.886595964601449,27,3125202.0,18479.514,9138.018,1
242,24,5.628032111243858,389,134584.83,5982.0015,5607.701,1
243,5,5.579029076326286,385,28541.145,5929.6533,5708.229,1
244,15,5.1408763024196205,352,178240.39,18319.47,11882.692,1
245,22,1.0285398951351077,38,237742.0,18893.252,10806.454,1
246,1739,2.1012872098502386,120,75670250.0,5953135.0,43513.656,0
247,24,1.0278899963415244,38,222586.9,9905.013,9274.454,1
248,9,3.1042559784758796,196,109737.5,13835.888,12193.056,1
249,14,3.1113884736473674,197,162428.53,13001.518,11602.038,1
250,11,0.9586344507356523,33,96916.25,9142.653,8810.568,1
251,6,3.1468911888756166,200,53892.63,10124.521,8982.1045,1
252,7,0.9154405883033768,29,60635.633,8832.733,8662.233,1
253,7,0.8894969389630749,27,60911.645,8963.13,8701.663,1
254,8,0.8435581274788724,24,69030.32,8728.968,8628.79,1
255,149,5.467987037516445,377,10055477.0,2214542.2,67486.42,1
256,6,0.8246736817699261,22,51160.03,8886.843,8526.672,1
257,22,6.551129320636392,459,126280.56,9146.466,5740.0254,1
258,5,0.7990398808310866,21,42537.65,8860.309,8507.529,1
259,60,6.549809463807966,459,503027.5,57719.43,8383.792,1
260,4,0.7959649095458559,20,34051.625,8818.977,8512.906,1
261,4490,2.0968529218535643,120,215060220.0,6206908.0,47897.6,1
262,4,2.2260386096544,129,49957.402,13500.111,12489.351,1
263,7,4.130819225988091,275,75203.3,17147.852,10743.328,1
264,6,5.143092507402599,352,92276.586,15584.43,15379.431,1
265,8,0.7889718129140659,20,68925.17,8841.547,8615.646,1
266,51,4.136922352965674,275,2217939.5,436394.12,43489.01,1
267,34,2.064876437540006,117,811676.25,138539.67,23872.83,1
268,13,5.157209385171149,353,128324.61,10542.346,9871.124,1
269,8,4.14944994378275,276,63316.895,9643.387,7914.612,1
270,46,4.138341944494483,275,538336.75,26720.98,11702.973,1
271,5,6.549621266326844,459,26226.688,7122.513,5245.3374,1
272,4,0.690888949736954,12,34203.027,9318.371,8550.757,1
273,4,4.063517823683243,269,28782.926,7594.5054,7195.7314,1
274,4485,4.1728465927285185,278,39357100.0,13747.769,8775.273,1
275,7,2.668964155937955,163,80509.45,16013.194,11501.351,0
276,4,3.0956807047073243,196,41802.816,10876.413,10450.704,1
277,14,2.6620874474995757,163,144957.94,14455.822,10354.139,0
278,5,2.6640326703252475,163,52234.938,14045.662,10446.987,0
279,5,3.0979464362487126,196,56436.625,11860.047,11287.325,1
280,3810,3.47748512818743,225,42153948.0,41410.32,11064.028,0
281,6,4.339672473361949,290,47513.21,8503.567,7918.8687,1
282,21,3.1029754633941993,196,271699.0,14804.453,12938.048,1
283,5,3.0997456830704757,196,61477.254,15261.388,12295.451,1
284,6,3.103808158324898,196,81129.625,17463.71,13521.6045,1
285,4,3.2818133182478535,210,28793.107,7362.752,7198.277,1
286,4,3.854033610521731,253,37853.465,10964.025,9463.366,1
287,2764,2.097465016363163,120,51926064.0,223134.19,18786.564,1
288,325,5.474602368144344,377,3775728.2,101677.09,11617.625,1
289,567,3.5785098579222305,232,14665625.0,440299.53,25865.3,1
290,13,5.4791332824755115,377,90951.445,8781.298,6996.265,1
291,3088,2.1071309018672886,120,55496500.0,51121.695,17971.664,1
292,3406,3.4658212647529147,224,36004070.0,14979.591,10570.778,0
293,5,3.106594339140027,197,60528.293,13545.505,12105.658,1
294,6,4.45235074675697,299,63301.227,15699.281,10550.204,1
295,9,3.101857654913327,196,105056.17,13167.038,11672.908,1
296,20,3.104195023755601,196,252298.19,15064.14,12614.909,1
297,49,5.066423198477571,346,410843.22,31076.771,8384.556,1
298,1261,5.116010835644661,350,12975024.0,27701.555,10289.472,0
299,4,6.207595558326137,433,21425.38,5601.54,5356.345,1
300,5,5.9737832288810635,415,17181.74,3802.1794,3436.3481,0
301,4,2.68560352026613,164,92875.92,28987.607,23218.98,1
302,4,5.283302731595562,362,23093.727,6055.4946,5773.4316,1
303,4,2.595262639738296,157,38158.844,10304.869,9539.711,1
304,4,2.5696209461409163,156,35141.094,8959.641,8785.273,1
305,8,5.06375223819018,346,62237.465,11845.31,7779.683,1
306,4,2.607634508048414,158,41260.242,10410.137,10315.061,1
307,4,2.662085207484504,163,37997.61,9966.757,9499.402,1
308,5,2.6615740137279267,163,47245.594,10061.209,9449.119,1
309,5,2.662245733392809,163,45813.39,9401.812,9162.678,1
310,4,5.219353756047278,357,23470.773,6189.4336,5867.6934,0
311,22,5.079492135017098,347,153449.92,10397.224,6974.9966,1
312,2821,2.85969549129408,178,20898254.0,13722.768,7408.1016,0
313,4,5.263052261096309,361,23569.727,6079.2783,5892.4316,0
314,4,5.324484467588125,365,25048.16,6546.284,6262.04,1
315,4,5.204284398623194,356,24043.88,6239.7144,6010.97,1
316,5,5.188858315976918,355,30511.104,6223.435,6102.2207,0
317,602,3.5910210271421406,233,29165180.0,5010186.5,48447.145,1
318,5,4.393016620992897,295,50710.926,11125.554,10142.186,1
319,28,3.594389946490428,234,1651642.8,404304.25,58987.242,1
320,4,2.907969989607075,181,49800.566,12818.798,12450.142,1
321,86,5.088050892188784,348,792580.25,98562.734,9216.05,1
322,4,5.245430750527584,360,23709.771,6061.022,5927.443,0
323,10,4.994554734640997,340,58074.375,6009.5483,5807.4375,0
324,8,5.154414674023439,353,95096.81,14730.494,11887.102,1
325,4,2.982307046302533,187,27200.352,7142.6006,6800.088,0
326,13,3.0132430988135357,189,84827.96,6906.7485,6525.2275,0
327,4,5.966084009913505,414,14393.649,3863.0254,3598.4124,0
328,21,3.033289378929009,191,140847.2,6956.868,6707.01,0
329,15,3.580947895785007,233,403246.3,71149.68,26883.088,1
330,7,3.59444104927058,234,154917.34,43332.387,22131.049,1
331,5,5.152985545916769,353,62201.555,14845.678,12440.311,1
332,2492,4.176432447596457,278,19192258.0,9284.539,7701.5483,0
333,12,5.084721726674557,347,69672.95,5973.2812,5806.0796,0
334,4,5.128943322421071,351,28823.447,8490.353,7205.862,0
335,10,5.06137666277356,345,57766.258,6031.691,5776.626,0
336,5,5.152883287882546,353,64747.418,15927.495,12949.483,1
337,64,5.143925971375073,352,775087.1,16973.867,12110.736,1
338,21,3.1314071895445834,198,183546.72,9590.533,8740.32,1
339,7,3.138844521136095,199,61892.344,9662.923,8841.764,1
340,31,3.147304784383733,200,252658.0,9691.767,8150.2583,0
341,18,5.077719804197539,347,152777.25,16072.347,8487.625,1
342,33,3.588994820742799,233,638222.75,42671.586,19340.084,1
343,4,5.3778974074624,370,35462.887,9512.624,8865.722,1
344,922,3.795723158140527,249,7857314.0,10828.237,8522.032,0
345,982,3.7989131024866074,249,8346144.5,10766.6,8499.129,0
346,7,3.795492809457855,249,55881.625,8246.498,7983.0894,0
347,11,3.7903836039333387,249,88111.79,8254.317,8010.1626,0
348,6,3.842176972480547,252,46760.055,7995.1475,7793.3423,0
349,8,4.389500021911985,294,81546.21,11381.176,10193.276,1
350,8315,4.379289530681319,294,81470500.0,674754.94,9798.016,1
351,15,5.14780908621722,352,182482.64,16230.82,12165.51,1
352,8,4.480808076552284,301,60620.984,7875.893,7577.623,1
353,13,4.485170157541822,302,96065.164,7850.6157,7389.628,1
354,4,4.511549562531382,304,27309.295,7215.661,6827.3237,1
355,14,5.475259531085545,377,117382.56,11910.393,8384.469,1
356,5,5.48881817935689,378,38584.53,9362.574,7716.9062,1
357,19,4.536372065419385,306,122130.29,6768.789,6427.91,1
358,9,5.487303931461315,378,69608.09,10188.128,7734.2324,1
359,4,4.381786014847309,294,42595.902,11641.107,10648.976,1
360,585,5.475943486358808,377,5896968.5,169440.4,10080.288,1
361,4,4.49797801881148,302,28675.305,7435.045,7168.826,0
362,18,4.918030951595806,334,105464.234,6287.9956,5859.124,1
363,5,4.659047839633346,315,28940.662,6097.9805,5788.1323,1
364,4,5.422295853878826,373,24839.184,6310.43,6209.796,0
365,11,4.589231874393473,310,66680.56,6210.339,6061.869,0
366,4,4.6955319910617295,318,21970.857,5735.0576,5492.7144,0
367,11,4.707920642544405,319,59436.027,5816.5386,5403.2754,0
368,141,4.63623091641569,313,1094378.2,33196.56,7761.548,1
369,7,4.663165274812511,315,39465.28,5852.349,5637.8975,1
370,12,5.52380862126383,381,72093.52,6325.267,6007.7935,0
371,8,4.789322341379862,325,44788.04,5872.409,5598.505,1
372,8,5.554103342311541,383,45615.277,5952.846,5701.9097,0
373,4,4.8280421745014115,328,23080.541,6040.372,5770.1353,1
374,8,4.81970505160797,327,46080.1,5972.7407,5760.0127,1
375,11,4.812903176074952,327,63603.137,6183.6846,5782.1035,1
376,8,4.77363398547193,324,43801.805,5745.1494,5475.2256,0
377,4,6.21029785075306,433,22673.016,5710.142,5668.254,1
378,8,4.758946338725,322,43386.453,5727.791,5423.3066,1
379,4,4.71361235537152,319,21740.885,5845.5195,5435.221,1
380,4,4.816054808069435,327,22804.012,5900.694,5701.003,0
381,14,4.803473763417692,326,78245.695,5993.18,5588.978,1
382,22,4.8461734664366265,329,130274.06,6297.486,5921.5483,0
383,23,5.149234751025144,352,350212.0,18612.344,15226.608,1
384,6,5.144818753976327,352,91577.49,18630.465,15262.915,1
385,23,5.1485085161510415,352,357013.75,19191.855,15522.337,1
386,15,5.146648497582916,352,243823.98,19283.957,16254.933,1
387,29,5.147591662147507,352,487137.2,21266.998,16797.834,1
388,6,5.1424427125573295,352,78152.516,15331.076,13025.419,1
389,9,5.141583681867434,352,145930.7,18030.715,16214.522,1
390,8,5.157590120127994,353,82278.8,11334.567,10284.85,0
391,4,6.384812351229801,446,17321.955,4545.8984,4330.489,0
392,15,5.93605068299015,412,74170.2,5249.6475,4944.68,0
393,5,5.820018216387774,403,26577.8,5481.1753,5315.56,1
394,4,6.307120393494419,440,20894.172,5520.9087,5223.543,1
395,4,6.047295740765389,420,19928.988,5112.9526,4982.247,1
396,10,6.107457107537462,425,48185.984,5190.4653,4818.5986,1
397,74,6.217359031425744,434,575912.4,36666.41,7782.5996,1
398,9,5.794960517564937,401,46626.668,5708.9175,5180.7407,1
399,240,5.858870737512651,406,2247155.8,172754.94,9363.149,1
400,14,6.2123903455452405,433,104361.14,13522.776,7454.367,1
401,29,6.225003135443657,434,160461.73,9031.862,5533.163,1
402,4,6.258899239524048,437,19889.998,5114.1323,4972.4995,0
403,7,6.212093507090874,433,47413.816,9694.916,6773.4023,1
404,8,6.26707397171079,437,39293.848,5158.0933,4911.731,1
405,9,6.30839698423258,441,45445.75,5496.7974,5049.528,1
406,10,6.2109029283923824,433,54543.76,5802.342,5454.376,1
407,8,6.207215710670038,433,73228.27,15416.018,9153.534,1
408,5,5.935630251208109,412,25304.615,5305.764,5060.923,1
409,9,6.215367647627773,434,56332.86,7398.0684,6259.2065,1
410,4,6.372327487563798,445,18181.73,4658.836,4545.4326,0
411,7,6.417491072535375,449,30894.498,4588.8027,4413.4995,1
412,30,6.5178283208921375,456,131960.92,4737.776,4398.6973,1
413,4,6.286266468612479,439,19797.65,4971.94,4949.4126,1
414,4,6.386988914148746,447,17367.371,4532.7183,4341.843,1
415,4,6.307936193474774,441,18513.148,5064.705,4628.287,1
416,4,6.428955196059616,450,18001.297,4723.162,4500.324,1
417,53,6.5475580232954504,459,351425.38,33202.55,6630.6675,1
