spot_stat_label,area,medianQ,Qbin,intensity_sum,intensity_max,intensity_mean,on_arc
206,25,3.1020875359358713,196,314559.5,16189.997,12582.38,1
207,5,3.1495492674468504,200,46760.94,12272.576,9352.188,1
208,34,5.482903066342776,378,319442.97,22755.73,9395.382,1
209,6459,2.0281417237405437,114,455815230.0,6123194.0,70570.555,1
210,4,1.7902126998583512,96,53188.062,15162.009,13297.016,1
211,4,5.493626336088388,378,30719.35,8605.387,7679.8374,1
212,494,3.6067379121371275,235,34047600.0,4836502.0,68922.266,1
213,47,5.491040922147081,378,408473.2,17719.129,8690.919,1
214,5,1.5204012157110889,76,57453.492,11603.165,11490.698,0
215,11,1.5563240604306976,78,124945.29,11867.44,11358.663,0
216,4,1.5348577589652532,77,46230.14,11910.16,11557.535,0
217,4462,3.6830384396151876,240,132667210.0,6128904.0,29732.678,0
218,8,6.209676418718216,433,44043.406,5949.6763,5505.426,1
219,8,3.1078908970008645,197,97205.23,15569.95,12150.653,1
220,5,1.5773682927969732,80,63438.453,13010.3545,12687.69,1
221,4538,4.163902516960476,277,40457064.0,35121.76,8915.175,0
222,8,5.492882369019927,378,55818.156,7514.008,6977.2695,1
223,5,3.1003104350200963,196,55063.984,11874.917,11012.797,1
224,4,1.7939452042199304,96,52962.773,14276.076,13240.693,1
225,9,3.102029319317615,196,104906.24,13628.129,11656.249,1
226,6,1.797546719087792,97,80224.51,14891.48,13370.751,1
227,12,1.3610092575551276,63,160136.52,13748.05,13344.71,1
228,6,2.225328354027199,129,98518.12,29996.436,16419.686,1
229,7,5.634190179274285,389,39934.66,6048.9253,5704.9517,1
230,11,1.0307305820918686,38,141297.56,23882.818,12845.233,1
231,4,5.59012478060399,386,23153.957,5952.152,5788.4893,1
232,6,5.621173558539111,388,33785.766,5905.2544,5630.961,0
233,346,0.8843717514883691,27,3145212.5,16987.816,9090.21,1
234,4,5.551503525757754,383,22915.273,5971.052,5728.8184,1
235,6,5.635610576328457,389,33747.848,5876.858,5624.641,0
236,12,5.604326374698582,387,68750.65,6054.294,5729.2207,1
237,5,5.140417622307035,352,61853.047,14875.2,12370.609,1
238,4,2.2294807337495444,129,48265.133,13705.459,12066.283,1
239,7,5.1364294752726165,351,83661.586,16477.613,11951.655,1
240,14,1.029283419275704,38,173323.84,20620.342,12380.274,1
241,1762,2.0995938387714737,120,82995336.0,5877931.5,47102.914,1
242,6,4.278522663676763,286,47093.035,8594.472,7848.8394,0
243,6,3.098013360471438,196,66505.27,12700.296,11084.212,1
244,9,3.1042559784758796,196,103641.555,13378.52,11515.729,1
245,11,3.1125754355775594,197,121717.61,12608.051,11065.237,1
246,4,0.9839707851256692,35,34656.152,8972.859,8664.038,1
247,8,3.1468911888756166,200,70907.88,10221.118,8863.485,1
248,4,1.3172329411546642,60,45275.137,11679.903,11318.784,0
249,4,3.042739649872604,192,21015.695,5600.953,5253.924,0
250,4,2.2329329295558726,130,58072.453,17775.994,14518.113,1
251,98,5.468299373128293,377,1650534.0,117243.55,16842.184,1
252,25,6.551981158989176,459,143754.84,8849.164,5750.194,1
253,44,6.55592237962216,459,402974.97,48181.45,9158.522,1
254,4483,2.0985647194708297,120,211526540.0,6207082.0,47184.15,1
255,9,4.130819225988091,275,97289.95,20344.99,10809.995,1
256,11,5.142985035648664,352,142208.42,15794.078,12928.038,1
257,14,6.545630712500588,458,75519.94,7387.952,5394.2812,1
258,104,4.134371083619078,275,3325307.8,537151.2,31974.113,1
259,33,2.0650259472615393,117,937907.9,187006.81,28421.451,1
260,12,5.15713641507646,353,118479.8,10716.318,9873.316,1
261,4,6.5496767350630325,459,21756.986,6967.4585,5439.2466,1
262,4,0.6941575747563576,12,35086.215,9681.684,8771.554,1
263,8,4.1393482326163635,275,57482.74,7436.209,7185.3423,1
264,4388,4.170771964160431,278,38733090.0,13502.295,8827.048,0
265,4,2.6725152346633942,163,49052.082,15644.966,12263.0205,0
266,5,4.264644326388554,285,37372.574,7757.856,7474.5146,0
267,8,2.666300929326429,163,88195.984,15807.819,11024.498,0
268,4,3.0956807047073243,196,38531.242,9892.35,9632.811,1
269,4,2.6947592721712343,165,79524.21,27208.848,19881.053,1
270,8,2.665952004631966,163,88821.58,14585.562,11102.697,0
271,7,2.6621115885884543,163,70564.555,13447.03,10080.65,0
272,8,2.6665464461842983,163,85439.695,14309.984,10679.962,0
273,5,3.0979464362487126,196,54453.566,11640.36,10890.713,1
274,22,3.1021522208285015,196,284005.3,16089.545,12909.332,1
275,3855,3.477654867965742,225,42753550.0,77347.27,11090.416,0
276,5,4.196252914477527,280,35091.785,7325.0537,7018.357,1
277,5,3.099332692482897,196,59175.46,13584.691,11835.092,1
278,4,3.1023934178590755,196,49493.17,13720.312,12373.293,1
279,4,3.1096844054607375,197,46243.38,14106.628,11560.845,1
280,10,3.103808158324898,196,123695.664,16772.246,12369.566,1
281,4,3.854033610521731,253,35634.9,10225.745,8908.725,1
282,4,3.103229099620507,196,44281.574,12310.336,11070.394,1
283,2789,2.0954426263899233,119,52533920.0,259193.05,18836.113,1
284,329,5.475389276910944,377,3953465.5,92209.336,12016.612,1
285,23,6.209032438778671,433,125084.766,5910.251,5438.4683,1
286,583,3.5784618630330325,232,15151835.0,465928.47,25989.426,1
287,13,5.475057842565619,377,92276.445,9366.113,7098.188,1
288,3133,2.1075124472148055,120,56051160.0,50795.33,17890.572,1
289,4,3.2647254938384256,208,28299.27,7316.0415,7074.8174,0
290,3350,3.4691784146810614,224,35720260.0,14930.849,10662.765,0
291,4,6.383750938255993,446,12645.978,3472.8298,3161.4944,0
292,5,3.106594339140027,197,58842.75,13072.635,11768.55,1
293,6,4.45235074675697,299,65976.6,17328.594,10996.101,1
294,6,3.104334468578732,196,66804.28,12722.063,11134.047,1
295,20,3.104195023755601,196,242246.9,13795.605,12112.346,1
296,6,3.098406943924487,196,73620.01,15443.235,12270.001,1
297,59,5.066423198477571,346,472613.72,32852.785,8010.402,1
298,1219,5.111861209401501,349,12705474.0,28166.873,10422.866,0
299,4,3.3125779125656845,212,29710.197,7523.285,7427.5493,0
300,4,2.68560352026613,164,93351.88,29529.928,23337.97,1
301,4,2.5553425690354827,154,32963.758,8483.022,8240.939,0
302,9,5.063579470422709,346,65834.586,11468.509,7314.954,1
303,4,5.047353665037781,344,23070.078,6009.2275,5767.5195,1
304,4,2.6620930471366506,163,37623.79,9843.522,9405.947,1
305,23,5.080806487247747,347,159037.84,10173.911,6914.689,1
306,2792,2.8614544102523185,178,20809726.0,15507.012,7453.3403,0
307,15,5.25802776602196,361,89203.82,6366.2935,5946.9214,0
308,7,2.800300891002265,173,45097.45,6649.2197,6442.4927,1
309,593,3.5915885034524857,233,22019642.0,2313246.5,37132.617,1
310,7,2.8452741787313416,177,47012.965,6995.2715,6716.1377,0
311,5,5.216584118518376,357,31080.928,6387.553,6216.1855,1
312,5,4.393016620992897,295,51529.703,11290.012,10305.94,1
313,4,5.253967090816626,360,23737.969,6209.3013,5934.492,0
314,4,4.930884874535499,335,22367.1,6002.297,5591.775,1
315,17,5.091535179860572,348,98359.72,6666.468,5785.8657,1
316,276,5.0855711471999285,347,2022957.6,108190.86,7329.5566,1
317,28,3.594389946490428,234,1553421.9,372575.38,55479.35,1
318,10,5.298054685214446,363,59339.258,6216.104,5933.926,0
319,4,5.196082974447341,356,24852.598,6491.8735,6213.1494,0
320,8,5.245383350966665,360,47720.3,6351.758,5965.0376,0
