spot_stat_label,area,medianQ,Qbin,intensity_sum,intensity_max,intensity_mean,on_arc
97,5,5.144300012226186,352,73576.22,16602.453,14715.244,1
98,5,5.144609768519352,352,73413.47,17258.658,14682.693,1
99,448,4.767220825055744,323,2751985.8,17338.277,6142.825,0
100,4,5.138868081038272,351,50643.48,15732.2705,12660.87,1
101,60,5.3308416940874075,366,355101.53,6344.8667,5918.359,0
102,51,5.028491647680733,343,291204.84,6481.9307,5709.899,0
103,4,5.152140917116823,352,54065.81,16455.049,13516.452,1
104,10,5.817159413610119,403,53419.098,6120.654,5341.9097,1
105,4,5.152103439099922,352,53123.45,16144.929,13280.862,1
106,4,4.891466820483828,333,23273.54,6039.2944,5818.385,1
107,4,4.893452145490615,333,22582.945,6023.428,5645.7363,0
108,6,5.150169224096635,352,85799.93,16622.059,14299.988,1
109,5,4.988483629039714,340,35941.22,8691.648,7188.2437,1
110,4,4.841832815054078,329,28113.059,7435.533,7028.2646,1
111,4,5.151313668247669,352,54719.656,16759.682,13679.914,1
112,6,4.852753295100335,329,38437.598,7481.7104,6406.266,1
113,26,5.485724932156112,378,254813.88,17808.553,9800.533,1
114,4,5.755144534203051,398,20843.105,5376.279,5210.7764,0
115,4,4.865630714874888,330,23217.691,6140.9116,5804.423,0
116,366,4.657816181149515,315,3598363.5,109908.99,9831.595,1
117,24,5.481104508056575,378,275505.8,32259.84,11479.409,1
118,4,5.155334745188239,353,46768.023,14435.518,11692.006,1
119,6,4.817474430252519,327,38955.53,7418.57,6492.5884,1
120,53,6.2080755108673245,433,285277.56,5899.3516,5382.5957,1
121,2206,4.676117987981398,316,19015918.0,329428.5,8620.09,0
122,23,4.787178548408456,325,124919.414,5924.2896,5431.279,0
123,4,5.4845892402923155,378,28048.562,7288.2666,7012.1406,1
124,10,4.799007209963863,326,54642.883,6037.3345,5464.288,0
125,13528,4.379729298072398,294,191791260.0,5954965.0,14177.355,1
126,35,5.47924541376933,377,473164.44,76115.69,13518.984,1
127,16,5.668667698807324,392,86179.17,5693.191,5386.198,0
128,4,4.835389205542816,328,30039.44,7669.073,7509.86,1
129,23,5.476776040038341,377,256668.0,34006.883,11159.479,1
130,22,5.682909931393775,393,116929.17,5578.5615,5314.9624,0
131,8,5.719402615416115,396,41658.883,5523.1323,5207.3604,0
132,6,6.208234833724934,433,31904.762,5633.973,5317.4604,1
133,12,6.205961442757988,433,63759.11,5537.1914,5313.2593,1
134,121,5.6146530062432936,388,684950.9,6209.2188,5660.751,0
135,6,5.475476104277879,377,42850.367,8126.385,7141.728,1
136,4,5.4751754316250185,377,27560.59,7701.2134,6890.1475,1
137,36,6.206786059104178,433,183828.14,5672.66,5106.3374,1
138,4,6.430936658487434,450,17782.645,4609.8564,4445.661,1
139,4,4.740426504900793,321,21418.252,5541.5435,5354.563,0
140,75,5.47599260606323,377,2444559.5,372154.22,32594.127,1
141,5,5.67223250378845,392,25971.957,5503.0312,5194.3916,1
142,8,6.267686422078603,438,39776.758,5397.1904,4972.0947,1
143,8,5.62920921201313,389,44153.418,5829.8896,5519.1772,1
144,28,4.559246077837471,307,161628.5,6311.9897,5772.4463,0
145,7,6.210059734539321,433,36538.477,5440.7437,5219.782,1
146,4,5.478989148555364,377,32366.707,9528.433,8091.677,1
147,4,4.722942065804709,320,23112.598,6245.1406,5778.1494,1
148,6,4.565153261833373,308,35323.727,6003.4355,5887.2876,0
149,35,5.583648548149836,385,204317.89,6294.599,5837.654,0
150,6,6.242544464051661,435,29506.773,5177.895,4917.7954,0
151,29,4.633944865030061,313,219020.47,12320.974,7552.43,1
152,7,6.164440673887103,430,33222.64,5036.401,4746.0913,1
153,10,4.671078446409992,316,55659.195,5946.99,5565.9194,0
154,4,6.251178781965496,436,20375.3,5287.638,5093.825,1
155,54,5.483445113612731,378,566454.1,36439.05,10489.892,1
156,10,6.195108261141247,432,48039.188,5481.103,4803.919,0
157,568,5.55856300460232,383,3325455.8,6565.8984,5854.676,0
158,6,4.511596759466578,303,35031.816,6193.9136,5838.636,1
159,11,5.48570930353983,378,69937.734,6919.944,6357.976,1
160,4,4.4842003051171435,301,24837.217,6401.1187,6209.304,0
161,19,4.545457762402046,306,112890.1,6238.556,5941.5845,0
162,4,4.600768283957431,310,25540.43,6729.743,6385.1074,0
163,13,4.559020532724414,307,75439.52,6199.1484,5803.04,0
164,4,4.476021903029096,301,24298.562,6389.1035,6074.6406,1
165,4,4.525029451926101,305,23865.762,6062.4624,5966.4404,0
166,4,4.530623150803224,305,23869.125,6086.3276,5967.2812,1
167,5,4.508244888308194,303,30057.365,6214.9985,6011.473,0
168,4,5.149922012912613,352,59684.965,18670.71,14921.241,1
169,5,5.147207446843386,352,72919.43,17794.191,14583.886,1
170,13,4.301735715560384,288,85858.79,7027.1377,6604.5225,0
171,6,3.9760745524790515,263,73682.09,13485.022,12280.349,1
172,4206,3.5844416851637133,233,132180150.0,4398785.0,31426.57,1
173,12,5.149753238601297,352,190887.52,20071.041,15907.293,1
174,7,5.146898188116584,352,109006.01,18547.74,15572.287,1
175,5225,4.17434316521565,278,89589720.0,5392969.0,17146.357,0
176,1509,5.535058583618747,382,12164863.0,251165.05,8061.5396,0
177,6,5.721409548198402,396,30831.898,5574.6978,5138.65,1
178,5,5.632152956464465,389,28086.812,5763.4814,5617.3623,0
179,3128,5.085467638129707,347,46030550.0,1144888.1,14715.649,1
180,4,5.699910753049878,394,21266.896,5578.8853,5316.724,0
181,7,5.676674220766102,392,37622.42,5595.3076,5374.632,0
182,4,5.596359853910125,386,23620.273,6125.616,5905.0684,0
183,123,3.5695643665043284,232,1404158.1,12650.582,11415.92,1
184,6,3.1509552385392636,200,47730.684,9223.353,7955.114,1
185,8,3.1583062410322293,200,85395.984,21848.674,10674.498,1
186,7,4.38688927405228,294,83898.34,13798.382,11985.478,1
187,6,5.485839542298389,378,43202.105,8330.636,7200.351,1
188,212,2.9614262426662474,185,8668073.0,915740.94,40887.137,0
189,4,2.84314321754636,176,25355.879,6750.3604,6338.9697,0
190,4,5.600158718411937,387,24361.797,6182.8657,6090.449,1
191,4069,3.685121890391019,241,60333468.0,394744.97,14827.591,1
192,11,5.539263129339478,382,63381.434,6087.2334,5761.9487,0
193,7,3.0420773398268417,192,45269.28,6635.798,6467.04,0
194,49,2.851536025888592,177,344830.8,8851.279,7037.3633,0
195,14,5.542038609812728,382,80490.234,6131.7256,5749.3022,1
196,5,2.7594214960409307,170,33775.562,6851.589,6755.1123,0
197,8,5.081629103161706,347,44952.9,5906.768,5619.1123,0
198,4,3.1026634787233043,196,39318.312,11248.8545,9829.578,1
199,15,5.076801615928431,347,84485.555,5876.0396,5632.37,0
200,21,2.9716434392200877,186,138981.23,7295.903,6618.154,0
201,4,5.04089997499154,344,21891.518,5610.6333,5472.8794,0
202,373,5.550404173995613,383,2176771.0,6357.312,5835.847,0
203,5,5.0182003984904835,342,27610.863,5683.4155,5522.173,1
204,6,6.209994320588623,433,32783.824,5658.464,5463.9707,1
205,4,2.614933354061434,159,28121.328,7392.0215,7030.332,0
206,22,2.818932596912277,174,147347.08,7299.8486,6697.594,0
207,12,3.5789644415122974,233,182430.44,28909.34,15202.536,1
208,5,2.5207970420358676,152,38762.656,7952.3853,7752.5312,0
209,10,2.76714020240909,171,66241.625,6979.915,6624.1626,0
210,5982,2.079082354755709,118,433654530.0,6014009.5,72493.234,1
211,5,5.655359148368947,391,29903.33,6452.0728,5980.666,1
212,6,2.6147439519716142,159,43008.29,7465.9956,7168.0483,0
213,6,3.098936119514793,196,79082.97,15903.615,13180.495,1
214,30,3.10220284960758,196,341739.44,14835.575,11391.314,1
215,4,2.505770582342159,151,31473.854,8158.5835,7868.4634,0
216,7589,2.0133899341005224,113,493382620.0,6116089.5,65012.863,1
217,35,5.4843051941864935,378,336009.1,30123.617,9600.26,1
218,11,1.7890876017685156,96,178994.8,30127.998,16272.254,1
219,565,3.606469098661912,235,60460492.0,5927124.0,107009.72,1
220,45,5.491456197130229,378,383386.84,25515.23,8519.708,1
221,4,1.54761227144036,78,46736.54,11994.003,11684.135,0
222,4437,3.686999453892061,241,121182584.0,6112152.5,27311.828,1
223,5,6.20898238717727,433,26256.578,5463.482,5251.3154,1
224,4425,4.167772591088542,277,39899316.0,15172.858,9016.795,0
225,29,5.492416736572046,378,272180.62,22973.129,9385.539,1
226,4,6.209915526322589,433,21278.053,5513.0596,5319.513,1
227,4,1.6971893259048758,89,46624.85,12104.925,11656.213,0
228,16,3.1146754381410866,197,137130.62,10812.067,8570.664,1
229,11,1.798645544330876,97,159394.64,22822.68,14490.422,1
230,8,3.1037886278545317,196,85495.29,12015.062,10686.911,1
231,7,1.1665841104203298,49,149583.25,21739.92,21369.035,1
232,5,1.6416338919242348,85,60706.176,12475.304,12141.235,1
233,6,1.8314019425281658,99,72158.06,12793.724,12026.344,0
234,14,1.0319423884926326,38,186741.12,27327.91,13338.651,1
235,342,0.9406934558043427,31,3116032.0,13098.31,9111.205,1
236,4,3.9718604744316117,262,56793.11,15740.921,14198.277,1
237,13,5.141843302353546,352,168833.53,18048.953,12987.194,1
238,18,1.029283419275704,38,249366.11,35456.035,13853.673,1
239,37,3.1051966473809554,196,392354.5,12753.634,10604.176,1
240,1746,2.099712971086905,120,56349260.0,1301117.5,32273.346,1
241,13,3.111258606859725,197,125208.39,11270.665,9631.415,1
242,9,3.145245388905647,199,77166.95,13005.312,8574.105,1
243,7,3.096538533605573,196,74677.555,13996.424,10668.222,1
244,8,3.156653367849294,200,86703.086,17588.705,10837.886,1
245,90,5.468972419906468,377,1306314.1,124449.91,14514.602,1
246,21,6.55737544366251,460,115744.71,7332.6597,5511.653,1
247,39,6.556086802881712,460,322646.0,33767.727,8272.975,1
248,4488,2.097938309546678,120,210496140.0,6207283.0,46901.992,1
249,15,4.130819225988091,275,212862.2,39499.875,14190.813,1
250,8,5.143043859682259,352,125727.266,16493.93,15715.908,1
251,6,6.548731537069921,459,31874.959,6884.6665,5312.493,1
252,82,4.135477780612581,275,1581539.1,201255.72,19287.062,1
253,4,5.139875041596451,351,49257.17,14955.721,12314.293,1
254,71,2.070606098713862,118,2284213.5,443059.97,32172.021,1
255,12,5.15713641507646,353,124183.01,11046.486,10348.584,1
256,7,6.549621266326844,459,37563.69,7434.6235,5366.2417,1
257,14,0.694225643713292,13,214068.34,36049.535,15290.596,1
258,4327,4.170702379025909,278,38217044.0,14502.962,8832.227,0
259,4,4.057887055970493,269,28967.56,7551.6387,7241.89,0
260,4,4.041139923636427,268,29664.621,7734.593,7416.1553,0
261,4,2.695432219401085,165,77090.5,25796.533,19272.625,1
262,5,2.6636377027149023,163,51972.504,14029.592,10394.501,0
263,6,2.662700680641616,163,62503.72,14221.683,10417.286,0
264,7,2.6621115885884543,163,69928.1,13678.492,9989.729,0
265,7,2.669060222043349,163,77649.39,15763.755,11092.7705,0
266,4,3.101179078155115,196,40971.984,11231.805,10242.996,1
267,6,3.097793803440905,196,60862.875,11626.005,10143.8125,1
268,5,5.485886925636982,378,32679.467,6869.1777,6535.8936,1
269,3864,3.478402717467593,225,42865704.0,224773.38,11093.608,0
270,21,3.1029754633941993,196,229904.92,12791.389,10947.854,1
271,4,1.5981807886432196,81,49133.543,12752.616,12283.386,0
272,9,3.1023119435565008,196,92953.93,12942.886,10328.215,1
273,2782,2.0958809397190845,119,52436910.0,179342.6,18848.639,1
274,7,3.099540431742725,196,75298.81,12507.095,10756.974,1
275,7,3.0999367533645668,196,73786.59,15091.956,10540.942,1
276,13,3.5877686008010348,233,191607.17,25550.596,14739.014,1
277,321,5.47572765731048,377,4035451.8,122526.07,12571.501,1
278,617,3.5783492118073505,232,23276616.0,1279609.9,37725.473,1
279,12,5.478123354937434,377,89893.26,11688.266,7491.105,1
280,3114,2.1079105489159042,120,55647464.0,51378.324,17870.092,1
281,4,3.2685669800348762,209,28427.555,7566.4717,7106.8887,1
282,4,3.294272959630257,211,29380.365,7420.535,7345.0913,0
283,3421,3.466073701121316,224,35797044.0,14683.504,10463.912,0
284,8,3.144892494943586,199,70583.99,12343.358,8822.999,1
285,20,3.104195023755601,196,225095.06,13979.98,11254.753,1
286,4,6.418225707146363,449,12518.281,3406.658,3129.5703,0
287,6,3.098320240617653,196,66213.03,13849.096,11035.505,1
288,102,5.066117875572678,346,2576787.2,663370.75,25262.62,1
289,5,4.461454302093409,300,46977.79,11081.206,9395.558,1
290,4,2.5869515784505053,157,30895.309,8168.8022,7723.827,0
291,24,2.610178503326137,158,170358.56,8069.084,7098.2734,0
292,4,2.6620930471366506,163,36501.53,9670.385,9125.383,1
293,6,2.6617846882667973,163,52963.625,9233.822,8827.2705,1
294,4,2.6623044683445545,163,34825.38,8810.162,8706.345,1
295,4,5.26991928469686,361,23518.338,6017.4404,5879.5845,0
296,27,5.080212236683679,347,186559.72,11276.263,6909.619,1
297,1394,2.7980750418297795,173,9678356.0,9316.618,6942.8667,0
298,5,5.197088615735746,356,28853.87,6080.7017,5770.774,0
299,4,5.330560060971083,366,23719.754,6224.936,5929.9385,1
300,558,3.5910210271421406,233,13486542.0,592657.44,24169.43,1
301,4,5.281691232446402,362,23023.375,6022.6616,5755.8438,0
302,5,2.8177571671967563,174,32288.508,6784.2085,6457.7017,0
303,7,2.832122555860476,176,45439.973,6625.581,6491.425,1
304,12,5.2556957928762404,360,69656.09,6372.7056,5804.6743,1
305,5,4.393016620992897,295,56265.477,12367.519,11253.096,1
306,6,5.015764342375506,342,32629.3,5764.4956,5438.217,1
307,119,5.063783019775538,346,864377.44,55521.54,7263.676,1
308,20,3.5931310325625203,234,899136.5,211326.25,44956.824,1
309,8,5.237342985018431,359,46075.766,6001.701,5759.4707,0
310,1216,3.0037124752202766,189,8311964.5,10007.382,6835.497,0
311,6,2.9468263476425056,184,41114.723,7193.9365,6852.4536,0
312,7,2.9557471927349477,185,45188.695,6727.5327,6455.528,0
313,4,2.9445895634677215,184,28128.82,7185.6353,7032.205,0
314,6,5.217670630171559,357,34685.56,5960.6313,5780.9263,0
315,4,2.971948737028113,186,25956.992,6667.544,6489.248,0
316,14,5.150005908942809,352,204338.16,18187.057,14595.583,1
317,4,3.1021269645751586,196,40884.527,11554.94,10221.132,1
318,12,3.5953039479878157,234,314171.34,84704.0,26180.945,1
319,19,3.5825899124191856,233,492662.88,88969.02,25929.625,1
320,2382,4.163469718692847,277,18941974.0,13901.193,7952.1304,0
321,141,5.14716823105744,352,1837139.2,17804.988,13029.356,1
322,26,3.1411752217629507,199,183536.75,7619.141,7059.106,1
323,67,3.147304784383733,200,466608.28,7623.619,6964.3027,0
324,34,5.081053222535853,347,488798.3,83737.5,14376.421,1
325,8,5.458749872786714,376,68772.25,11860.452,8596.531,1
326,20,5.077719804197539,347,171413.45,16787.666,8570.673,1
327,33,3.588994820742799,233,663780.75,57547.8,20114.568,1
328,1070,3.794224585391567,249,9053366.0,12880.403,8461.09,0
329,1112,3.7932238781064944,249,9345245.0,12850.546,8403.997,0
330,5,3.8224525449927564,251,37865.703,7952.403,7573.1406,0
331,8,4.057512365075377,269,59635.72,7640.0757,7454.465,1
332,8067,4.381397430524587,294,78065690.0,705142.8,9677.165,1
333,6,5.264541211891738,361,35003.195,6200.3535,5833.8657,0
334,4,5.250759834708205,360,23458.283,6264.145,5864.571,1
335,4,4.505840462871989,303,24426.736,6224.157,6106.684,1
336,31,5.487805538872626,378,285775.34,31896.766,9218.56,1
337,8,4.4539205990422115,299,49998.094,6557.103,6249.7617,1
338,6,4.443202123362476,298,37049.348,6516.348,6174.891,0
339,5,5.439461902594005,374,29710.885,6215.6426,5942.177,0
340,624,5.478342160915892,377,5842241.5,171219.73,9362.566,1
341,4,4.397951856890828,295,43673.766,11580.486,10918.441,1
342,12,5.487432930163386,378,104533.71,19409.684,8711.143,1
343,4,5.326022660144616,366,23151.082,6000.421,5787.7705,0
344,4,4.5048462975793075,303,23934.387,6168.7896,5983.5967,0
345,4,4.599454315918636,310,25302.408,6671.346,6325.602,0
346,4,4.867585078556715,331,23285.848,6233.9907,5821.462,0
347,4,4.522616129669991,304,23162.55,6104.3413,5790.6377,0
348,4,4.545202650637378,306,23585.344,6022.361,5896.336,1
349,4,4.581991995456679,309,24163.14,6245.554,6040.785,1
350,4,4.7182641834620895,319,23127.09,6363.341,5781.7725,1
351,4,4.650939323280282,314,23160.87,5872.4277,5790.2173,0
352,124,4.642381413976786,314,1156924.1,82622.41,9330.033,1
353,22,4.771671676104994,323,116745.89,5668.0127,5306.6313,0
354,4,4.6977376395975785,318,24351.275,6222.3335,6087.819,1
355,14,4.7171935575220765,319,80941.36,6392.504,5781.526,1
356,4,5.5578486267211975,383,23302.064,5954.3057,5825.516,1
357,4,4.795971716129149,325,22140.982,5833.9424,5535.2456,0
358,7,6.213097506171041,433,37369.793,5566.149,5338.542,1
359,7,4.871178952972358,331,39864.633,6157.0576,5694.9478,0
360,4,5.147516946946298,352,56905.688,15832.298,14226.422,1
361,122,5.149240707835695,352,1958925.5,21074.455,16056.767,1
362,8,5.141781747954893,352,134371.4,18973.555,16796.426,1
363,8,5.14219972189596,352,121383.33,16034.961,15172.916,1
364,6,5.157281610644836,353,64542.766,11377.229,10757.128,0
365,5,5.83010646401988,404,26230.102,5546.8726,5246.0205,0
366,8,5.795491881565362,401,46241.766,6157.937,5780.2207,1
367,7,5.942062131018224,413,35046.047,5166.0303,5006.578,1
368,6,5.770748341930053,400,19591.314,3578.7437,3265.219,0
369,86,6.224247426488843,434,572868.9,22061.152,6661.266,1
370,281,5.859228745152908,406,2731548.0,211659.72,9720.812,1
371,29,6.213182246387698,433,248981.53,29066.047,8585.57,1
372,19,6.208896655216161,433,168917.19,24681.701,8890.378,1
373,4,6.220920557766429,434,23698.168,6410.286,5924.542,1
374,11,6.253947766022815,436,55027.44,5300.637,5002.4946,1
375,4,6.211822924576801,433,20555.203,5351.4487,5138.801,1
376,6,5.913352389894669,410,28698.34,5137.9136,4783.0566,0
377,8,6.208088146858653,433,43027.215,5740.082,5378.402,1
378,8,6.421491961956769,449,35705.066,4756.0864,4463.1333,0
379,8,6.492691252322805,455,39173.21,5244.254,4896.6514,0
380,4,6.495361702241349,455,19528.725,5065.3647,4882.181,0
381,4,6.4167499887047885,449,17342.996,4687.5405,4335.749,1
382,16,6.550377274947069,459,100011.6,15086.042,6250.725,1
383,10,6.546231719295342,459,65076.117,14287.645,6507.612,1
384,4,6.608697191435551,463,17491.605,4694.9277,4372.9014,0
