Qbin,mean,std,median,mad
-39,-72.21008821527697,75.25021672641714,-67.45825726369014,54.24152403020359
-38,16.323114798702566,30.609429159110025,10.516679201301272,20.560364287198944
-37,1.2108812690102475,22.145655718577263,0.8487862842394538,15.121417620500608
-36,-1.2764975500778295,22.63790379195163,-5.179530429463067,14.507990027885846
-35,1.5329530582407864,24.742801963484176,0.634448975408823,15.230169758494522
-34,-0.43299413983633356,23.142644814778063,0.7716298209513996,15.21920797306321
-33,0.1680824643180467,23.154280481439212,-1.9953512671152627,14.427585070397145
-32,-0.42053060415161164,28.222695756589985,-2.3260189340011745,19.87649143526703
-31,0.17824069043092358,26.827879077136714,-3.1513203869505215,17.883151408464492
-30,0.658090807875267,25.453145646749654,2.5627305598461096,15.808150327836843
-29,-0.7784072491337686,26.34869315902379,0.2389181867151411,18.28976373744107
-28,0.2935887705289267,27.148760845780405,-2.7749733971608617,17.081227214635135
-27,-0.5059725831175231,27.428765856166894,1.1528597885321674,17.436020424443917
-26,0.7641918796789744,26.655058950903673,1.6529052361907193,17.050317211684813
-25,-0.03667050684327987,26.988752517288408,-0.17053141633123758,18.729449603482564
-24,-0.7154078913504837,28.633943274241,-1.3927170963727935,20.025161790662853
-23,0.24712112246656606,28.482014587539513,-0.9626988105825041,18.004012125724934
-22,0.017642256917590637,29.272348329381508,-0.5366618134858762,19.997633135647988
-21,0.6086455032805685,27.08415851116898,2.178483449930437,18.600602420606712
-20,-0.5077826284364484,29.48818839560393,-0.1876278543669474,18.323379542238897
-19,0.24876780333724335,27.255014877119766,-1.1665313410352622,19.857990396376984
-18,-0.09473280727722477,29.00494090592731,-1.3495567342290968,19.773413682571416
-17,0.1761293073432176,32.59981141559978,0.3142269450136753,21.241959260949457
-16,-0.21731497434945937,31.995089848603126,-0.9154262156005739,20.90371941595439
-15,-0.07513805989481336,29.266491379814923,-0.6868047502453516,21.028030835206398
-14,-0.33476961125016574,28.645988362578557,0.5795601956742709,18.97896199711124
-13,0.25707024221155683,29.737367251575485,-0.6938335298020565,18.278503764961684
-12,-0.07286057928574993,32.23430631614582,0.1900806647171418,20.22521108290522
-11,1.1909993710208127,33.15735500601945,0.31351133816853305,22.3252545805136
-10,-0.8267077693885305,34.858179248671064,0.06997260986048293,22.81638785261341
-9,-0.0554769965018487,33.46962002106335,-1.0655837614874253,22.511478288474123
-8,-0.2247125246726677,33.423137203617046,-0.12361432979409609,23.950740118707554
-7,0.15288359353695063,34.28391688923834,0.061998705560434075,23.553244621527774
-6,-0.4185808135540185,34.626508119055664,0.7194460538592552,23.53802136341726
-5,0.35408404790221437,32.85204651568643,1.2689479219447382,21.739637889715294
-4,-0.09643439693091031,32.773721849252865,-0.07519511417799585,21.645643838007416
-3,0.28075189033325787,33.564523017565605,0.3562799345164228,22.516965889782195
-2,-0.15742202412148776,34.89876732192261,-0.10218264374727162,22.49942264968954
-1,0.2472411256654268,32.98802262510625,0.739697327670469,23.79748051071779
0,-0.2074666336796237,32.2570707193056,0.9189511311875569,22.38175128037551
1,-0.11695351650349813,31.248235545407002,0.21070344261549512,20.705178214826656
2,0.3370834077547497,32.068615806521706,0.33890208974431707,21.01564717322133
3,-0.23124676876982359,30.589348563340966,-0.18601822777727972,19.741627855894
4,0.023085300870408214,32.808008441980846,1.3732564438898485,22.742140607343643
5,0.2002100598239758,31.676569999145475,-0.41832902191442267,21.450527689143936
6,-0.21236233103101423,31.409729471400954,-0.4902119857715639,20.989457741850934
7,0.3705315948344457,29.694662308044677,0.16327817028822444,19.955028535857934
8,0.07567789984152541,30.595525428886635,0.656691737116974,20.683055081776004
9,-0.2229730836412485,31.461198625699936,-0.727603093337132,21.42379669269132
10,-0.017327475085071372,33.47744669300666,-0.053323586264984776,22.747622579880254
11,-0.6370650102025556,38.81250782623301,-0.03212382616505138,22.861346488609
12,-1.9340861562034486,170.62658506096867,1.0587621946348058,23.799439045349303
13,1.7889612341472152,170.87666010469863,0.95014315019321,22.310386703765236
14,0.7137556256042707,40.27222621226757,0.8287509980171863,20.898786681512505
15,-0.36787408968282265,32.0245510828825,-0.9582642100603151,21.126414407266253
16,0.15208637294846158,31.613686447817017,0.18683569230738817,20.65019438615704
17,0.24265582802416788,31.579025070935977,1.964666118352378,20.62000919724176
18,0.11654298526278764,32.879413408531846,-0.033026409514229194,21.8104041100749
19,0.034892013701169955,34.16114921650383,0.7132580357017515,22.074543817717107
20,-0.1705357882119197,33.661437656951165,0.11513822477535762,22.046412443403966
21,-0.05398679741491943,33.2514664410318,0.9284495219457067,22.528630025430274
22,0.14553058702394905,32.937980509955715,-0.10097385681982314,22.735229640009166
23,-0.1964677830311083,32.05600115985005,-0.9402194022321577,21.288071738242472
24,0.05367885083059141,32.42853736071725,-0.01235627520307675,20.86760634115322
25,-0.0430772117931244,31.257154188680346,0.21015026453856334,20.794514100872572
26,0.35813650328695723,31.587543993406886,0.06428501432720024,21.601641392349563
