Qbin,mean,std,median,mad
-39,-49.695631931235496,43.0864671116855,-36.6549889422124,18.89994206610027
-38,10.74870312676989,27.623818079995495,15.077798521818721,21.456516530454888
-37,-0.3293472771238848,21.13073489511491,-4.21513242066783,14.25188215319492
-36,1.2597785821428578,19.204771574584747,0.9211335140943975,11.498989226795207
-35,-0.5074022733340503,20.271333739911412,-0.6386041248455689,13.21451543280064
-34,0.018612570866480736,21.26666762060763,0.08874964514159608,16.860936336473962
-33,0.11973819887534237,17.905585282558793,-0.7919184140683593,11.205261493659354
-32,0.6609536635024416,19.784179154649507,-1.0781093449995036,12.00145695212338
-31,-0.16099351693649377,23.580884266287146,-2.08673535090142,16.855325634576715
-30,-0.44820461808202694,26.747830840929662,-1.3475935733272355,19.015484871936362
-29,-0.1056107659390572,27.11222829393443,1.6155910438841548,18.99451385331112
-28,0.17060607244122974,26.32765735031786,0.5328721949475405,16.31231034936036
-27,0.5689589442374261,28.291545855804912,0.47503756480222414,19.264945225944302
-26,-0.16196495182801243,29.34414499322588,-0.020464322570580507,19.471369649102748
-25,-0.7934105509759227,28.955498765817975,-0.31298336122474457,18.360202796886252
-24,0.8524062558340713,28.528234352697346,0.5900498426343467,18.387190407652763
-23,-0.6901896220782154,30.10676911349825,-1.152207227436865,20.293457793336366
-22,0.6987982307585276,29.418133754888476,0.056026283819179734,19.23225947196726
-21,-0.7820142570468012,28.535641466646748,1.3304250348015718,18.393581671348983
-20,0.3293112248969938,30.1341371964798,0.025338773230432626,20.153432216321253
-19,0.0323331864387537,27.652025812889118,-0.08250023519220306,18.451328152862196
-18,0.07609840346115623,26.20407104399523,-0.6408655829532248,18.513901249773742
-17,-0.32270236861774065,28.222081092118483,-1.2572100218884112,19.126061233624256
-16,-0.2649031460602215,30.929206303476246,0.20172594556938694,19.84955593674752
-15,0.742806384616069,32.65957508148726,1.342993297001211,20.079770953809298
-14,-0.44717568923707757,31.106292763998002,-2.877854570350092,20.223292781070185
-13,0.1418771086297273,30.656675386127915,0.09812462407533329,19.700222090542198
-12,0.1465201578702699,32.63548354245184,-1.18010049193827,22.98059369817885
-11,0.00892685785432152,33.46776002343908,0.45024018949681643,21.682566947115888
-10,0.2533709591116401,32.059846994679845,0.789682256227543,22.030398981792146
-9,-0.10693973569504629,33.47721396311301,-0.8370450512155991,22.58370790887046
-8,0.01677273676107914,35.01798689010468,0.6457903348847402,24.539529144241413
-7,-0.016144663457843562,33.178207209180016,-0.22102991047503062,22.664427191336248
-6,-0.4137039330399741,34.15944647423624,-0.6203057281957416,22.576607011065175
-5,0.40000261245488805,32.97156637670869,1.4544765788732288,22.19839304091803
-4,-0.008704171223468112,32.93429962353025,0.5988906287277733,20.48588151447054
-3,-0.09923146995653265,31.883790988432587,0.7202384418251135,21.6410799794744
-2,0.10568704445207029,31.208939275930575,-0.5140414279399314,21.520078075270842
-1,-0.20608347441592118,33.221668762801805,0.883015368423749,22.191398643556198
0,0.20912826417376554,32.48308132971002,-0.05453537991426587,22.284125514998852
1,-0.27329394361435033,31.583403831867162,0.7250193373526632,21.933477821064898
2,-0.21197229422423675,32.52068435477439,-0.25001556531063773,21.463663969655503
3,-0.10314797084880073,31.0675567314611,-0.6971334292613619,20.433124253170757
4,0.08875098243260232,32.09372707874517,0.217884730943623,22.607069571560594
5,0.03319888007985383,30.6359105667742,0.29082795503524395,20.085886576292147
6,-0.037250344891675065,31.208139400569046,0.5674570151077099,20.608365840868046
7,0.08941570083895994,34.82668331055006,-0.14925721474076958,23.64937621878905
8,-0.17638949352014985,34.362881491357534,1.3881412650490703,22.51670997933201
9,-0.12143369513174306,31.147487583885102,0.7473204366439834,20.98962930895439
10,0.20072747753902917,29.949107665788212,-0.8667982091294462,20.232907636336343
11,-0.21930209884607552,32.57861607810924,0.74747261108703,21.17097069663004
12,-0.3252160211393499,72.74262596487739,0.8152623566488666,22.80026424978885
13,0.5645562105253262,61.94282214853876,1.4176325743707017,21.145011708827102
14,-0.049207582155316155,31.38312316820048,0.27423393090238446,19.87029069785808
15,0.1825160312952906,32.84980812835571,1.5090260557834045,22.906030514228302
16,-0.07604783061455984,32.50346957911149,0.23196672173979785,22.304781875687873
17,-0.08969984598320331,30.848919399791395,-0.26171459914558337,20.658564692479104
18,-0.1844115582608782,32.40575972417805,-0.39949840565493666,22.33863515025414
19,0.27014579429612307,33.88386839791221,0.05806764308784912,23.73497634301691
20,0.061902366357978245,32.054946763117755,-0.9717282500247011,21.137622747718545
21,-0.1916295838004285,32.086470910102534,-0.09842827079025396,21.508126235373975
22,-0.09041646599165587,33.09128879936437,0.7012174894186209,22.792304418013387
23,0.21038090459563347,32.26366717479982,0.3214642548239528,21.17670026095437
24,0.035306342328001575,33.202352461209905,0.13525283586570028,21.62829091285011
